"","x"
"1245",3.53364471238567
"1246",2.00842515939202
"1247",4.45915571579654
"1248",1.22786790644988
"1249",2.00842515939202
"1250",0.773246657781751
"1251",3.04512960241385
"1252",2.46001471637168
"1253",2.00842515939202
"1254",0.739283786555269
"1255",0.294632107301185
"1256",3.53364471238567
"1257",2.99924114018808
"1258",2.63843815147596
"1259",1.89107370124339
"1260",0.294632107301185
"1261",3.04512960241385
"1262",4.32162459886029
"1263",0.294632107301185
"1264",1.15482436615194
"1265",4.90163286183732
"1266",3.72837844088983
"1267",0.739283786555269
"1268",5.09820927739606
"1269",3.57178206353142
"1270",3.04512960241385
"1271",3.7960647929401
"1272",2.63843815147596
"1273",2.7009331238699
"1274",-2.12158661718591
"1275",2.17063764445238
"1276",1.96581923549515
"1277",0.499599041238922
"1278",0.499599041238922
"1279",2.26352425780385
"1280",-1.5940236173059
"1281",-0.14186836077036
"1282",1.29182155683815
"1283",-1.5940236173059
"1284",3.77758078352086
"1285",1.74758863144053
"1286",2.40881429854388
"1287",1.97805756152358
"1288",3.00363928297489
"1289",0.620251936091517
"1290",1.8225847852233
"1291",0.705902624240196
"1292",3.97398140664289
"1293",-0.692373034921836
"1294",2.12365571806085
"1295",2.71909174333212
"1296",3.65358533231738
"1297",3.04512960241385
"1298",2.00842515939202
"1299",2.66882997371012
"1300",3.32530406516125
"1301",1.89107370124338
"1302",1.43781985961398
"1303",3.04512960241385
"1304",0.996962162840275
"1305",0.739283786555266
"1306",1.70230598194968
"1307",1.87397793835038
"1308",4.23961704763275
"1309",2.70948658543185
"1310",0.996962162840275
"1311",4.42900584206287
"1312",2.32071372751687
"1313",0.442686129566438
"1314",1.41648680598508
"1315",3.17367559233955
"1316",5.89882309714599
"1317",1.0168014024295
"1318",3.15232418951956
"1319",2.22200650861347
"1320",1.36993068076199
"1321",0.739283786555269
"1322",0.773246657781745
"1323",-0.166717252111433
"1324",4.50242089634804
"1325",0.442686129566446
"1326",3.17367559233955
"1327",1.96009184440477
"1328",2.93836456423336
"1329",2.19555330934796
"1330",2.39347301358318
"1331",0.442686129566446
"1332",0.739283786555269
"1333",3.65358533231738
"1334",1.84022275445509
"1335",1.84022275445509
"1336",2.30420607667682
"1337",3.56115717990153
"1338",2.7366954660996
"1339",0.704967058032962
"1340",0.739283786555266
"1341",0.0134449929386267
"1342",1.89107370124338
"1343",3.05957179135076
"1344",4.03202434294282
"1345",1.29064994644409
"1346",3.04512960241385
"1347",2.72903224988272
"1348",0.996962162840275
"1349",2.08428102044824
"1350",2.63060082515543
"1351",-0.774523987516685
"1352",0.739283786555266
"1353",1.34481127303058
"1354",3.68086291529782
"1355",2.19324416630387
"1356",-0.56346986864869
"1357",3.6628228463606
"1358",1.49028660024251
"1359",0.858483565956077
"1360",-1.68480879111946
"1361",3.72837844088983
"1362",0.080195779180258
"1363",3.88993943276556
"1364",0.664101839560561
"1365",2.11678097753337
"1366",1.84180468328155
"1367",3.6791363801876
"1368",1.84022275445509
"1369",2.91455872127874
"1370",3.06335323232735
"1371",2.76831805337595
"1372",2.7366954660996
"1373",1.87397793835038
"1374",-1.19472902416949
"1375",1.87397793835038
"1376",1.84022275445509
"1377",3.13965473233221
"1378",0.739283786555266
"1379",2.71909174333213
"1380",2.44277593332651
"1381",3.76389821320082
"1382",3.9620475065302
"1383",0.739283786555266
"1384",0.739283786555266
"1385",1.93681040589869
"1386",0.630245160642969
"1387",1.90258786469345
"1388",1.7132704036881
"1389",2.52075728312998
"1390",2.18986268302455
"1391",2.41572820518839
"1392",3.28942558854954
"1393",0.355053442908925
"1394",2.95925615018421
"1395",1.88259587741568
"1396",1.88837192428131
"1397",3.55453763441734
"1398",3.3814795960974
"1399",3.29151053405737
"1400",4.06964792184067
"1401",2.49514591353889
"1402",0.93667574893533
"1403",1.32216879165802
"1404",2.49514591353889
